sci_data_set_name,sci_actual_duration,location,exp_time,new_exp_time,combined_sigma,noisy_sigma,sigma,exp_ratio
IBEW5D030,1105.867981,./test/originals/ibew5d030_drz.fits,1105.867981,92.15566508333335,0.06424503456465436,0.06150993763094299,0.018545944,12
IBEW5D030,1105.867981,./test/originals/ibew5d030_drz.fits,1105.867981,61.437110055555564,0.07868377659543578,0.0764668860387901,0.018545944,18
IBEW4Z030,1105.867981,./training/originals/ibew4z030_drz.fits,1105.867981,552.9339905,0.02636795813033099,0.018644962,0.018644962,2
IBEW4Z030,1105.867981,./training/originals/ibew4z030_drz.fits,1105.867981,368.6226603333334,0.03229402148919103,0.026367958130330982,0.018644962,3
IBEW4Z030,1105.867981,./training/originals/ibew4z030_drz.fits,1105.867981,221.17359620000002,0.04169140246990044,0.03728992400000001,0.018644962,5
IBEW4Z030,1105.867981,./training/originals/ibew4z030_drz.fits,1105.867981,138.233497625,0.05273591626066198,0.04932993265624947,0.018644962,8
IBEW4Z030,1105.867981,./training/originals/ibew4z030_drz.fits,1105.867981,92.15566508333335,0.06458804297838205,0.06183834318443439,0.018644962,12
IBEW4Z030,1105.867981,./training/originals/ibew4z030_drz.fits,1105.867981,61.437110055555564,0.07910387439099296,0.07687514771162751,0.018644962,18
IBEO1L040,1105.867981,./training/originals/ibeo1l040_drz.fits,1105.867981,552.9339905,0.023694016866711312,0.016754200000000004,0.0167542,2
IBEO1L040,1105.867981,./training/originals/ibeo1l040_drz.fits,1105.867981,368.6226603333334,0.029019125640170482,0.02369401686671131,0.0167542,3
IBEO1L040,1105.867981,./training/originals/ibeo1l040_drz.fits,1105.867981,221.17359620000002,0.03746353010862698,0.0335084,0.0167542,5
IBEO1L040,1105.867981,./training/originals/ibeo1l040_drz.fits,1105.867981,138.233497625,0.047388033733422624,0.04432744661583837,0.0167542,8
IBEO1L040,1105.867981,./training/originals/ibeo1l040_drz.fits,1105.867981,92.15566508333335,0.058038251280340965,0.05556739506257244,0.0167542,12
IBEO1L040,1105.867981,./training/originals/ibeo1l040_drz.fits,1105.867981,61.437110055555564,0.07108205060013392,0.0690793362727234,0.0167542,18
IBEO1H040,1105.867981,./eval/originals/ibeo1h040_drz.fits,1105.867981,552.9339905,0.023468872653367952,0.016594999000000006,0.016594999,2
IBEO1H040,1105.867981,./eval/originals/ibeo1h040_drz.fits,1105.867981,368.6226603333334,0.02874338141955471,0.02346887265336795,0.016594999,3
IBEO1H040,1105.867981,./eval/originals/ibeo1h040_drz.fits,1105.867981,221.17359620000002,0.03710754585054103,0.033189998,0.016594999,5
IBEO1H040,1105.867981,./eval/originals/ibeo1h040_drz.fits,1105.867981,138.233497625,0.046937745306735904,0.043906240361365576,0.016594999,8
IBEO1H040,1105.867981,./eval/originals/ibeo1h040_drz.fits,1105.867981,92.15566508333335,0.05748676283910942,0.055039385079323065,0.016594999,12
IBEO1H040,1105.867981,./eval/originals/ibeo1h040_drz.fits,1105.867981,61.437110055555564,0.07040661796010383,0.06842293373401943,0.016594999,18
IBEV8T020,1105.867981,./training/originals/ibev8t020_drz.fits,1105.867981,552.9339905,0.02534529504854501,0.017921830000000007,0.01792183,2
IBEV8T020,1105.867981,./training/originals/ibev8t020_drz.fits,1105.867981,368.6226603333334,0.03104152012461213,0.025345295048545,0.01792183,3
IBEV8T020,1105.867981,./training/originals/ibev8t020_drz.fits,1105.867981,221.17359620000002,0.04007443016119506,0.03584366,0.01792183,5
IBEV8T020,1105.867981,./training/originals/ibev8t020_drz.fits,1105.867981,138.233497625,0.05069059009709002,0.04741670521917672,0.01792183,8
IBEV8T020,1105.867981,./training/originals/ibev8t020_drz.fits,1105.867981,92.15566508333335,0.06208304024922426,0.059439985666535106,0.01792183,12
IBEV8T020,1105.867981,./training/originals/ibev8t020_drz.fits,1105.867981,61.437110055555564,0.07603588514563502,0.07389359809436336,0.01792183,18
IBEO1J040,1105.867981,./training/originals/ibeo1j040_drz.fits,1105.867981,552.9339905,0.02367876033080043,0.016743412000000003,0.016743412,2
IBEO1J040,1105.867981,./training/originals/ibeo1j040_drz.fits,1105.867981,368.6226603333334,0.02900044027605843,0.023678760330800425,0.016743412,3
IBEO1J040,1105.867981,./training/originals/ibeo1j040_drz.fits,1105.867981,221.17359620000002,0.037439407407285706,0.033486824,0.016743412,5
IBEO1J040,1105.867981,./training/originals/ibeo1j040_drz.fits,1105.867981,138.233497625,0.04735752066160086,0.044298904250694604,0.016743412,8
IBEO1J040,1105.867981,./training/originals/ibeo1j040_drz.fits,1105.867981,92.15566508333335,0.05800088055211686,0.05553161531433408,0.016743412,12
IBEO1J040,1105.867981,./training/originals/ibeo1j040_drz.fits,1105.867981,61.437110055555564,0.07103628099240128,0.06903485620923423,0.016743412,18
IBEW5O030,1105.867981,./test/originals/ibew5o030_drz.fits,1105.867981,552.9339905,0.0269460815635613,0.019053757000000004,0.019053757,2
IBEW5O030,1105.867981,./test/originals/ibew5o030_drz.fits,1105.867981,368.6226603333334,0.03300207519907115,0.026946081563561295,0.019053757,3
IBEW5O030,1105.867981,./test/originals/ibew5o030_drz.fits,1105.867981,221.17359620000002,0.042605495878762466,0.03810751400000001,0.019053757,5
IBEW5O030,1105.867981,./test/originals/ibew5o030_drz.fits,1105.867981,138.233497625,0.0538921631271226,0.050411502563456126,0.019053757,8
IBEW5O030,1105.867981,./test/originals/ibew5o030_drz.fits,1105.867981,92.15566508333335,0.0660041503981423,0.06319416281560773,0.019053757,12
IBEW5O030,1105.867981,./test/originals/ibew5o030_drz.fits,1105.867981,61.437110055555564,0.08083824469068389,0.07856065267585187,0.019053757,18
IBEW5S030,1105.867981,./training/originals/ibew5s030_drz.fits,1105.867981,552.9339905,0.02665402524972782,0.018847242000000007,0.018847242,2
IBEW5S030,1105.867981,./training/originals/ibew5s030_drz.fits,1105.867981,368.6226603333334,0.03264438072654606,0.026654025249727816,0.018847242,3
IBEW5S030,1105.867981,./training/originals/ibew5s030_drz.fits,1105.867981,221.17359620000002,0.042143714300389094,0.037694484,0.018847242,5
IBEW5S030,1105.867981,./training/originals/ibew5s030_drz.fits,1105.867981,138.233497625,0.05330805049945564,0.04986511523145162,0.018847242,8
IBEW5S030,1105.867981,./training/originals/ibew5s030_drz.fits,1105.867981,92.15566508333335,0.06528876145309212,0.06250923004702748,0.018847242,12
IBEW5S030,1105.867981,./training/originals/ibew5s030_drz.fits,1105.867981,61.437110055555564,0.07996207574918344,0.07770916951757745,0.018847242,18
IBEV0F020,1105.867981,./training/originals/ibev0f020_drz.fits,1105.867981,552.9339905,0.024413786516135346,0.017263154000000003,0.017263154,2
IBEV0F020,1105.867981,./training/originals/ibev0f020_drz.fits,1105.867981,368.6226603333334,0.029900659826885893,0.024413786516135343,0.017263154,3
IBEV0F020,1105.867981,./training/originals/ibev0f020_drz.fits,1105.867981,221.17359620000002,0.03860158585004741,0.034526308000000006,0.017263154,5
IBEV0F020,1105.867981,./training/originals/ibev0f020_drz.fits,1105.867981,138.233497625,0.04882757303227069,0.04567401232860994,0.017263154,8
IBEV0F020,1105.867981,./training/originals/ibev0f020_drz.fits,1105.867981,92.15566508333335,0.059801319653771785,0.05725540451612298,0.017263154,12
IBEV0F020,1105.867981,./training/originals/ibev0f020_drz.fits,1105.867981,61.437110055555564,0.07324135954840602,0.071177807373304,0.017263154,18
IBEUJC020,1105.867981,./training/originals/ibeujc020_drz.fits,1105.867981,552.9339905,0.024259504301761815,0.017154060000000002,0.01715406,2
IBEUJC020,1105.867981,./training/originals/ibeujc020_drz.fits,1105.867981,368.6226603333334,0.029711703476084973,0.024259504301761815,0.01715406,3
IBEUJC020,1105.867981,./training/originals/ibeujc020_drz.fits,1105.867981,221.17359620000002,0.03835764425011004,0.03430812,0.01715406,5
IBEUJC020,1105.867981,./training/originals/ibeujc020_drz.fits,1105.867981,138.233497625,0.04851900860352363,0.045385376735080654,0.01715406,8
IBEUJC020,1105.867981,./training/originals/ibeujc020_drz.fits,1105.867981,92.15566508333335,0.059423406952169945,0.05689358065124395,0.01715406,12
IBEUJC020,1105.867981,./training/originals/ibeujc020_drz.fits,1105.867981,61.437110055555564,0.07277851290528543,0.07072800128818288,0.01715406,18
IBEUJB020,1105.867981,./training/originals/ibeujb020_drz.fits,1105.867981,552.9339905,0.02449101530456298,0.017317763000000007,0.017317763,2
IBEUJB020,1105.867981,./training/originals/ibeujb020_drz.fits,1105.867981,368.6226603333334,0.02999524538943642,0.024491015304562973,0.017317763,3
IBEUJB020,1105.867981,./training/originals/ibeujb020_drz.fits,1105.867981,221.17359620000002,0.038723695286230694,0.03463552600000001,0.017317763,5
IBEUJB020,1105.867981,./training/originals/ibeujb020_drz.fits,1105.867981,138.233497625,0.04898203060912596,0.04581849416195587,0.017317763,8
IBEUJB020,1105.867981,./training/originals/ibeujb020_drz.fits,1105.867981,92.15566508333335,0.05999049077887284,0.057436522079299494,0.017317763,12
IBEUJB020,1105.867981,./training/originals/ibeujb020_drz.fits,1105.867981,61.437110055555564,0.07347304591368893,0.07140296604841337,0.017317763,18
IBEUJA020,1105.867981,./training/originals/ibeuja020_drz.fits,1105.867981,552.9339905,0.02582874395484225,0.018263680000000004,0.01826368,2
IBEUJA020,1105.867981,./training/originals/ibeuja020_drz.fits,1105.867981,368.6226603333334,0.03163362169317955,0.025828743954842245,0.01826368,3
IBEUJA020,1105.867981,./training/originals/ibeuja020_drz.fits,1105.867981,221.17359620000002,0.04083882999930336,0.03652736,0.01826368,5
IBEUJA020,1105.867981,./training/originals/ibeuja020_drz.fits,1105.867981,138.233497625,0.0516574879096845,0.04832115530486415,0.01826368,8
IBEUJA020,1105.867981,./training/originals/ibeuja020_drz.fits,1105.867981,92.15566508333335,0.0632672433863591,0.060573773851118104,0.01826368,12
IBEUJA020,1105.867981,./training/originals/ibeuja020_drz.fits,1105.867981,61.437110055555564,0.07748623186452674,0.07530308175248075,0.01826368,18
IBEUJ9020,1105.867981,./training/originals/ibeuj9020_drz.fits,1105.867981,552.9339905,0.024122872886860266,0.017057447000000003,0.017057447,2
IBEUJ9020,1105.867981,./training/originals/ibeuj9020_drz.fits,1105.867981,368.6226603333334,0.029544364851413322,0.02412287288686026,0.017057447,3
IBEUJ9020,1105.867981,./training/originals/ibeuj9020_drz.fits,1105.867981,221.17359620000002,0.038141611014599855,0.034114894,0.017057447,5
IBEUJ9020,1105.867981,./training/originals/ibeuj9020_drz.fits,1105.867981,138.233497625,0.04824574577372053,0.045129762763664774,0.017057447,8
IBEUJ9020,1105.867981,./training/originals/ibeuj9020_drz.fits,1105.867981,92.15566508333335,0.059088729702826644,0.05657315158037334,0.017057447,12
IBEUJ9020,1105.867981,./training/originals/ibeuj9020_drz.fits,1105.867981,61.437110055555564,0.07236861866058078,0.07032965568437509,0.017057447,18
IBEUJ8020,1105.867981,./training/originals/ibeuj8020_drz.fits,1105.867981,552.9339905,0.024398804337655566,0.01725256,0.01725256,2
IBEUJ8020,1105.867981,./training/originals/ibeuj8020_drz.fits,1105.867981,368.6226603333334,0.02988231048063051,0.024398804337655563,0.01725256,3
IBEUJ8020,1105.867981,./training/originals/ibeuj8020_drz.fits,1105.867981,221.17359620000002,0.03857789694589377,0.03450512,0.01725256,5
IBEUJ8020,1105.867981,./training/originals/ibeuj8020_drz.fits,1105.867981,138.233497625,0.04879760867531113,0.04564598323922052,0.01725256,8
IBEUJ8020,1105.867981,./training/originals/ibeuj8020_drz.fits,1105.867981,92.15566508333335,0.05976462096126102,0.05722026819309396,0.01725256,12
IBEUJ8020,1105.867981,./training/originals/ibeuj8020_drz.fits,1105.867981,61.437110055555564,0.07319641301296669,0.07113412719230622,0.01725256,18
IBEUJ7020,1105.867981,./training/originals/ibeuj7020_drz.fits,1105.867981,552.9339905,0.02402502627890679,0.016988259,0.016988259,2
IBEUJ7020,1105.867981,./training/originals/ibeuj7020_drz.fits,1105.867981,368.6226603333334,0.029424527720139242,0.024025026278906784,0.016988259,3
IBEUJ7020,1105.867981,./training/originals/ibeuj7020_drz.fits,1105.867981,221.17359620000002,0.0379869019433726,0.033976518,0.016988259,5
IBEUJ7020,1105.867981,./training/originals/ibeuj7020_drz.fits,1105.867981,138.233497625,0.04805005255781358,0.04494670852195483,0.016988259,8
IBEUJ7020,1105.867981,./training/originals/ibeuj7020_drz.fits,1105.867981,92.15566508333335,0.058849055440278485,0.05634368094437822,0.016988259,12
IBEUJ7020,1105.867981,./training/originals/ibeuj7020_drz.fits,1105.867981,61.437110055555564,0.07207507883672037,0.07004438625234985,0.016988259,18
IBEUJ6020,1105.867981,./training/originals/ibeuj6020_drz.fits,1105.867981,552.9339905,0.024544128923325026,0.017355320000000004,0.01735532,2
IBEUJ6020,1105.867981,./training/originals/ibeuj6020_drz.fits,1105.867981,368.6226603333334,0.030060296021616285,0.024544128923325022,0.01735532,3
IBEUJ6020,1105.867981,./training/originals/ibeuj6020_drz.fits,1105.867981,221.17359620000002,0.038807675291261653,0.03471064000000001,0.01735532,5
IBEUJ6020,1105.867981,./training/originals/ibeuj6020_drz.fits,1105.867981,138.233497625,0.04908825784665005,0.04591786064394551,0.01735532,8
IBEUJ6020,1105.867981,./training/originals/ibeuj6020_drz.fits,1105.867981,92.15566508333335,0.06012059204323257,0.05756108455655087,0.01735532,12
IBEUJ6020,1105.867981,./training/originals/ibeuj6020_drz.fits,1105.867981,61.437110055555564,0.07363238676997506,0.07155781752639469,0.01735532,18
IBEUJ5020,1105.867981,./training/originals/ibeuj5020_drz.fits,1105.867981,552.9339905,0.024249753299249253,0.017147165000000002,0.017147165,2
IBEUJ5020,1105.867981,./training/originals/ibeuj5020_drz.fits,1105.867981,368.6226603333334,0.029699760985766783,0.024249753299249246,0.017147165,3
IBEUJ5020,1105.867981,./training/originals/ibeuj5020_drz.fits,1105.867981,221.17359620000002,0.03834222656140518,0.03429433,0.017147165,5
IBEUJ5020,1105.867981,./training/originals/ibeuj5020_drz.fits,1105.867981,138.233497625,0.048499506598498505,0.04536713427979086,0.017147165,8
IBEUJ5020,1105.867981,./training/originals/ibeuj5020_drz.fits,1105.867981,92.15566508333335,0.059399521971533566,0.05687071252331444,0.017147165,12
IBEUJ5020,1105.867981,./training/originals/ibeuj5020_drz.fits,1105.867981,61.437110055555564,0.07274925989774775,0.07069957247489424,0.017147165,18
IBEUJ4020,1105.867981,./test/originals/ibeuj4020_drz.fits,1105.867981,552.9339905,0.024128241241543034,0.017061243000000004,0.017061243,2
IBEUJ4020,1105.867981,./test/originals/ibeuj4020_drz.fits,1105.867981,368.6226603333334,0.029550939716278854,0.02412824124154303,0.017061243,3
IBEUJ4020,1105.867981,./test/originals/ibeuj4020_drz.fits,1105.867981,221.17359620000002,0.038150099128642444,0.034122486,0.017061243,5
IBEUJ4020,1105.867981,./test/originals/ibeuj4020_drz.fits,1105.867981,138.233497625,0.04825648248308607,0.04513980603564157,0.017061243,8
IBEUJ4020,1105.867981,./test/originals/ibeuj4020_drz.fits,1105.867981,92.15566508333335,0.05910187943255771,0.05658574148807753,0.017061243,12
IBEUJ4020,1105.867981,./test/originals/ibeuj4020_drz.fits,1105.867981,61.437110055555564,0.07238472372462909,0.07034530699332993,0.017061243,18
IBEUJ3020,1105.867981,./training/originals/ibeuj3020_drz.fits,1105.867981,552.9339905,0.024143497777453917,0.017072031000000005,0.017072031,2
IBEUJ3020,1105.867981,./training/originals/ibeuj3020_drz.fits,1105.867981,368.6226603333334,0.029569625080390908,0.024143497777453914,0.017072031,3
IBEUJ3020,1105.867981,./training/originals/ibeuj3020_drz.fits,1105.867981,221.17359620000002,0.038174221829983715,0.034144062,0.017072031,5
IBEUJ3020,1105.867981,./training/originals/ibeuj3020_drz.fits,1105.867981,138.233497625,0.048286995554907834,0.045168348400785346,0.017072031,8
IBEUJ3020,1105.867981,./training/originals/ibeuj3020_drz.fits,1105.867981,92.15566508333335,0.059139250160781816,0.056621521236315885,0.017072031,12
IBEUJ3020,1105.867981,./training/originals/ibeuj3020_drz.fits,1105.867981,61.437110055555564,0.07243049333236173,0.07038978705681909,0.017072031,18
IBEUJ2020,1105.867981,./training/originals/ibeuj2020_drz.fits,1105.867981,552.9339905,0.024195830750329533,0.017109036000000005,0.017109036,2
IBEUJ2020,1105.867981,./training/originals/ibeuj2020_drz.fits,1105.867981,368.6226603333334,0.029633719620524995,0.02419583075032953,0.017109036,3
IBEUJ2020,1105.867981,./training/originals/ibeuj2020_drz.fits,1105.867981,221.17359620000002,0.0382569675254911,0.03421807200000001,0.017109036,5
IBEUJ2020,1105.867981,./training/originals/ibeuj2020_drz.fits,1105.867981,138.233497625,0.048391661500659065,0.04526625442805128,0.017109036,8
IBEUJ2020,1105.867981,./training/originals/ibeuj2020_drz.fits,1105.867981,92.15566508333335,0.05926743924104999,0.05674425293668299,0.017109036,12
IBEUJ2020,1105.867981,./training/originals/ibeuj2020_drz.fits,1105.867981,61.437110055555564,0.07258749225098858,0.07054236258049507,0.017109036,18
IBEUJ1020,1105.867981,./training/originals/ibeuj1020_drz.fits,1105.867981,552.9339905,0.024226493728788902,0.017130718000000003,0.017130718,2
IBEUJ1020,1105.867981,./training/originals/ibeuj1020_drz.fits,1105.867981,368.6226603333334,0.0296712739461347,0.0242264937287889,0.017130718,3
IBEUJ1020,1105.867981,./training/originals/ibeuj1020_drz.fits,1105.867981,221.17359620000002,0.038305449951379245,0.034261436000000006,0.017130718,5
IBEUJ1020,1105.867981,./training/originals/ibeuj1020_drz.fits,1105.867981,138.233497625,0.048452987457577805,0.04532361960797778,0.017130718,8
IBEUJ1020,1105.867981,./training/originals/ibeuj1020_drz.fits,1105.867981,92.15566508333335,0.0593425478922694,0.05681616399538747,0.017130718,12
IBEUJ1020,1105.867981,./training/originals/ibeuj1020_drz.fits,1105.867981,61.437110055555564,0.0726794811863667,0.07063175975666972,0.017130718,18
IBEUCM020,1105.867981,./test/originals/ibeucm020_drz.fits,1105.867981,552.9339905,0.024141427368798596,0.017070567,0.017070567,2
IBEUCM020,1105.867981,./test/originals/ibeucm020_drz.fits,1105.867981,368.6226603333334,0.029567089358008624,0.024141427368798596,0.017070567,3
IBEUCM020,1105.867981,./test/originals/ibeucm020_drz.fits,1105.867981,221.17359620000002,0.03817094822646465,0.034141134,0.017070567,5
IBEUCM020,1105.867981,./test/originals/ibeucm020_drz.fits,1105.867981,138.233497625,0.04828285473759719,0.04516447502086593,0.017070567,8
IBEUCM020,1105.867981,./test/originals/ibeucm020_drz.fits,1105.867981,92.15566508333335,0.05913417871601725,0.0566166656976228,0.017070567,12
IBEUCM020,1105.867981,./test/originals/ibeucm020_drz.fits,1105.867981,61.437110055555564,0.07242428210639577,0.07038375083018317,0.017070567,18
IBEV8W020,1105.867981,./training/originals/ibev8w020_drz.fits,1105.867981,552.9339905,0.024413862883667713,0.017263208,0.017263208,2
IBEV8W020,1105.867981,./training/originals/ibev8w020_drz.fits,1105.867981,368.6226603333334,0.029900753357629498,0.024413862883667706,0.017263208,3
IBEV8W020,1105.867981,./training/originals/ibev8w020_drz.fits,1105.867981,221.17359620000002,0.03860170659771819,0.034526416,0.017263208,5
IBEV8W020,1105.867981,./training/originals/ibev8w020_drz.fits,1105.867981,138.233497625,0.04882772576733543,0.04567415519918073,0.017263208,8
IBEV8W020,1105.867981,./training/originals/ibev8w020_drz.fits,1105.867981,92.15566508333335,0.059801506715258995,0.05725558361386165,0.017263208,12
IBEV8W020,1105.867981,./training/originals/ibev8w020_drz.fits,1105.867981,61.437110055555564,0.07324158865100312,0.07117803002100778,0.017263208,18
IBEW5A030,1005.867676,./training/originals/ibew5a030_drz.fits,1005.867676,502.933838,0.02797815340817775,0.019783542000000008,0.019783542,2
IBEW5A030,1005.867676,./training/originals/ibew5a030_drz.fits,1005.867676,335.2892253333333,0.0342660998976728,0.02797815340817774,0.019783542,3
IBEW5A030,1005.867676,./training/originals/ibew5a030_drz.fits,1005.867676,201.1735352,0.044237344747722146,0.039567083999999995,0.019783542,5
IBEW5A030,1005.867676,./training/originals/ibew5a030_drz.fits,1005.867676,125.7334595,0.0559563068163555,0.0523423321840014,0.019783542,8
IBEW5A030,1005.867676,./training/originals/ibew5a030_drz.fits,1005.867676,83.82230633333333,0.0685321997953456,0.06561458583823725,0.019783542,12
IBEW5B030,1005.867676,./training/originals/ibew5b030_drz.fits,1005.867676,502.933838,0.028082297509124464,0.019857183,0.019857183,2
IBEW5B030,1005.867676,./training/originals/ibew5b030_drz.fits,1005.867676,335.2892253333333,0.03439364985119298,0.028082297509124464,0.019857183,3
IBEW5B030,1005.867676,./training/originals/ibew5b030_drz.fits,1005.867676,201.1735352,0.04440201102965321,0.039714366,0.019857183,5
IBEW5B030,1005.867676,./training/originals/ibew5b030_drz.fits,1005.867676,125.7334595,0.05616459501824893,0.0525371679562995,0.019857183,8
IBEW5B030,1005.867676,./training/originals/ibew5b030_drz.fits,1005.867676,83.82230633333333,0.06878729970238597,0.06585882540442381,0.019857183,12
IBEW5C030,1005.867676,./eval/originals/ibew5c030_drz.fits,1005.867676,502.933838,0.028044813778653768,0.019830678000000004,0.019830678,2
IBEW5C030,1005.867676,./eval/originals/ibew5c030_drz.fits,1005.867676,335.2892253333333,0.03434774184453837,0.028044813778653765,0.019830678,3
IBEW5C030,1005.867676,./eval/originals/ibew5c030_drz.fits,1005.867676,201.1735352,0.044342744047909576,0.039661356,0.019830678,5
IBEW5C030,1005.867676,./eval/originals/ibew5c030_drz.fits,1005.867676,125.7334595,0.056089627557307536,0.05246704231779974,0.019830678,8
IBEW5C030,1005.867676,./eval/originals/ibew5c030_drz.fits,1005.867676,83.82230633333333,0.06869548368907674,0.06577091826435544,0.019830678,12
IBEVG4020,1005.867676,./training/originals/ibevg4020_drz.fits,1005.867676,502.933838,0.026588158253060292,0.018800667000000004,0.018800667,2
IBEVG4020,1005.867676,./training/originals/ibevg4020_drz.fits,1005.867676,335.2892253333333,0.03256371046018354,0.02658815825306029,0.018800667,3
IBEVG4020,1005.867676,./training/originals/ibevg4020_drz.fits,1005.867676,201.1735352,0.04203956943433704,0.037601334,0.018800667,5
IBEVG4020,1005.867676,./training/originals/ibevg4020_drz.fits,1005.867676,125.7334595,0.053176316506120584,0.049741889364138786,0.018800667,8
IBEVG4020,1005.867676,./training/originals/ibevg4020_drz.fits,1005.867676,83.82230633333333,0.06512742092036708,0.06235475824741668,0.018800667,12
IBEW5G030,1005.867676,./training/originals/ibew5g030_drz.fits,1005.867676,502.933838,0.02839193249753824,0.020076128000000006,0.020076128,2
IBEW5G030,1005.867676,./training/originals/ibew5g030_drz.fits,1005.867676,335.2892253333333,0.03477287371525614,0.02839193249753823,0.020076128,3
IBEW5G030,1005.867676,./training/originals/ibew5g030_drz.fits,1005.867676,201.1735352,0.0448915869329869,0.040152256000000004,0.020076128,5
IBEW5G030,1005.867676,./training/originals/ibew5g030_drz.fits,1005.867676,125.7334595,0.05678386499507648,0.05311644197710054,0.020076128,8
IBEW5G030,1005.867676,./training/originals/ibew5g030_drz.fits,1005.867676,83.82230633333333,0.06954574743051228,0.06658498381914815,0.020076128,12
IBEW5F030,1005.867676,./training/originals/ibew5f030_drz.fits,1005.867676,502.933838,0.028220036253245356,0.019954579000000004,0.019954579,2
IBEW5F030,1005.867676,./training/originals/ibew5f030_drz.fits,1005.867676,335.2892253333333,0.034562344671646955,0.028220036253245345,0.019954579,3
IBEW5F030,1005.867676,./training/originals/ibew5f030_drz.fits,1005.867676,201.1735352,0.044619795106389776,0.039909158,0.019954579,5
IBEW5F030,1005.867676,./training/originals/ibew5f030_drz.fits,1005.867676,125.7334595,0.05644007250649071,0.05279485355099195,0.019954579,8
IBEW5F030,1005.867676,./training/originals/ibew5f030_drz.fits,1005.867676,83.82230633333333,0.06912468934329391,0.06618185139250525,0.019954579,12
IBEV8B020,1005.867676,./training/originals/ibev8b020_drz.fits,1005.867676,502.933838,0.02644456607900474,0.018699132000000004,0.018699132,2
IBEV8B020,1005.867676,./training/originals/ibev8b020_drz.fits,1005.867676,335.2892253333333,0.03238784668143704,0.02644456607900474,0.018699132,3
IBEV8B020,1005.867676,./training/originals/ibev8b020_drz.fits,1005.867676,201.1735352,0.0418125302722416,0.037398264,0.018699132,5
IBEV8B020,1005.867676,./training/originals/ibev8b020_drz.fits,1005.867676,125.7334595,0.05288913215800948,0.049473253004769846,0.018699132,8
IBEV8B020,1005.867676,./training/originals/ibev8b020_drz.fits,1005.867676,83.82230633333333,0.06477569336287407,0.062018004749327955,0.018699132,12
IBEV90020,1005.867676,./training/originals/ibev90020_drz.fits,1005.867676,502.933838,0.026362213594840627,0.018640900000000002,0.0186409,2
IBEV90020,1005.867676,./training/originals/ibev90020_drz.fits,1005.867676,335.2892253333333,0.03228698589881068,0.026362213594840627,0.0186409,3
IBEV90020,1005.867676,./training/originals/ibev90020_drz.fits,1005.867676,201.1735352,0.04168231956177583,0.0372818,0.0186409,5
IBEV90020,1005.867676,./training/originals/ibev90020_drz.fits,1005.867676,125.7334595,0.052724427189681254,0.04931918561442393,0.0186409,8
IBEV90020,1005.867676,./training/originals/ibev90020_drz.fits,1005.867676,83.82230633333333,0.06457397179762137,0.06182487105453597,0.0186409,12
IBEVEM020,1005.867676,./training/originals/ibevem020_drz.fits,1005.867676,502.933838,0.027043846147128153,0.019122887000000005,0.019122887,2
IBEVEM020,1005.867676,./training/originals/ibevem020_drz.fits,1005.867676,335.2892253333333,0.033121811871398385,0.02704384614712815,0.019122887,3
IBEVEM020,1005.867676,./training/originals/ibevem020_drz.fits,1005.867676,201.1735352,0.04276007525804703,0.03824577400000001,0.019122887,5
IBEVEM020,1005.867676,./training/originals/ibevem020_drz.fits,1005.867676,125.7334595,0.05408769229425631,0.050594403351590024,0.019122887,8
IBEVEM020,1005.867676,./training/originals/ibevem020_drz.fits,1005.867676,83.82230633333333,0.06624362374279677,0.063423441087365,0.019122887,12
IBEVEN020,1005.867676,./training/originals/ibeven020_drz.fits,1005.867676,502.933838,0.02697698920096696,0.019075612000000002,0.019075612,2
IBEVEN020,1005.867676,./training/originals/ibeven020_drz.fits,1005.867676,335.2892253333333,0.033039929169470565,0.026976989200966958,0.019075612,3
IBEVEN020,1005.867676,./training/originals/ibeven020_drz.fits,1005.867676,201.1735352,0.04265436514441072,0.038151224000000004,0.019075612,5
IBEVEN020,1005.867676,./training/originals/ibeven020_drz.fits,1005.867676,125.7334595,0.05395397840193392,0.05046932545835944,0.019075612,8
IBEVEN020,1005.867676,./training/originals/ibeven020_drz.fits,1005.867676,83.82230633333333,0.06607985833894113,0.06326664765040095,0.019075612,12
IBEVEO020,1005.867676,./training/originals/ibeveo020_drz.fits,1005.867676,502.933838,0.027199032043968036,0.019232620000000002,0.01923262,2
IBEVEO020,1005.867676,./training/originals/ibeveo020_drz.fits,1005.867676,335.2892253333333,0.03331187500266534,0.027199032043968032,0.01923262,3
IBEVEO020,1005.867676,./training/originals/ibeveo020_drz.fits,1005.867676,201.1735352,0.043005445705422,0.03846524,0.01923262,5
IBEVEO020,1005.867676,./training/originals/ibeveo020_drz.fits,1005.867676,125.7334595,0.05439806408793607,0.050884729580207066,0.01923262,8
IBEVEO020,1005.867676,./training/originals/ibeveo020_drz.fits,1005.867676,83.82230633333333,0.06662375000533068,0.06378738427548505,0.01923262,12
IBEVEQ020,1005.867676,./training/originals/ibeveq020_drz.fits,1005.867676,502.933838,0.027183126384032027,0.019221373000000003,0.019221373,2
IBEVEQ020,1005.867676,./training/originals/ibeveq020_drz.fits,1005.867676,335.2892253333333,0.03329239462723261,0.02718312638403202,0.019221373,3
IBEVEQ020,1005.867676,./training/originals/ibeveq020_drz.fits,1005.867676,201.1735352,0.04298029664887907,0.03844274600000001,0.019221373,5
